ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869177 ;	 4.60814 ;	 -0.0984585 ;	 1.05902e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 1.93711e-08 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104595 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -7.10375e-05 ;	 22500
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868996 ;	 4.60811 ;	 -0.0984906 ;	 8.78259e-07 ;	 0.939109 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9331 ;	 245.022 ;	 -5.68747e-08 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2453 ;	 180 ;	 0 ;|t 0.000867417 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -0.000142995 ;	 22500
THOR:	 Q: 0 ;	1.33435 ;	1.75867 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84855e-05 ;	 4.63442 ;	 -0.598516 ;	 -1.05478e-06 ;	 -0.370328 ;	 -1.8288 ;	 |MotorD: 180 ;	 0 ;|t 0.0189903 ;	 256.453 ;	 0.000963686 ;|t 2317.21 ;	 190.764 ;	 0 ;|t -299.258 ;	 180 ;	 0 ;|t -0.00104176 ;	 112.044 ;	 0 ;|t -878.844 ;	 -21.0478 ;	 0 ;|t -1153.16 ;	 22547
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60814 ;	 -0.0984587 ;	 -7.83542e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -1.82612e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000773869 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -4.4084e-06 ;	 22547
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869177 ;	 4.60814 ;	 -0.0984584 ;	 1.05801e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 -3.41948e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104495 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.90418e-05 ;	 22547
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869016 ;	 4.60811 ;	 -0.0984908 ;	 8.85828e-07 ;	 0.939109 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9344 ;	 245.022 ;	 1.38904e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2454 ;	 180 ;	 0 ;|t 0.000874892 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -0.000145303 ;	 22547
THOR:	 Q: 0 ;	1.33435 ;	1.75867 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84737e-05 ;	 4.6342 ;	 -0.598486 ;	 -1.05542e-06 ;	 -0.3707 ;	 -1.82856 ;	 |MotorD: 180 ;	 0 ;|t 0.0189825 ;	 256.453 ;	 0.000950648 ;|t 2317.1 ;	 190.764 ;	 0 ;|t -299.243 ;	 180 ;	 0 ;|t -0.00104239 ;	 112.044 ;	 0 ;|t -878.568 ;	 -21.0479 ;	 0 ;|t -1153.16 ;	 22586
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60811 ;	 -0.0984585 ;	 -7.88013e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -2.11794e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000778284 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -5.58443e-06 ;	 22586
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869177 ;	 4.60814 ;	 -0.0984584 ;	 1.05789e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 -4.29024e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104483 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.99651e-05 ;	 22586
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869015 ;	 4.60811 ;	 -0.0984587 ;	 8.90904e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9344 ;	 245.022 ;	 1.15245e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t 0.000879906 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -0.000144548 ;	 22586
THOR:	 Q: 0 ;	1.33435 ;	1.75867 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84737e-05 ;	 4.6342 ;	 -0.598486 ;	 -1.05542e-06 ;	 -0.3707 ;	 -1.82856 ;	 |MotorD: 180 ;	 0 ;|t 0.0189825 ;	 256.453 ;	 0.000950648 ;|t 2317.1 ;	 190.764 ;	 0 ;|t -299.243 ;	 180 ;	 0 ;|t -0.00104239 ;	 112.044 ;	 0 ;|t -878.568 ;	 -21.0479 ;	 0 ;|t -1153.16 ;	 22624
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60811 ;	 -0.0984585 ;	 -7.88013e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -2.11794e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000778284 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -5.58443e-06 ;	 22624
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869177 ;	 4.60814 ;	 -0.0984584 ;	 1.05789e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 -4.29024e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104483 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.99651e-05 ;	 22624
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869015 ;	 4.60811 ;	 -0.0984587 ;	 8.90904e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9344 ;	 245.022 ;	 1.15245e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t 0.000879906 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -0.000144548 ;	 22624
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84896e-05 ;	 4.63376 ;	 -0.598363 ;	 -1.05599e-06 ;	 -0.371414 ;	 -1.82808 ;	 |MotorD: 180 ;	 0 ;|t 0.0189931 ;	 256.453 ;	 0.000926131 ;|t 2316.88 ;	 190.764 ;	 0 ;|t -299.181 ;	 180 ;	 0 ;|t -0.00104295 ;	 112.044 ;	 0 ;|t -878.04 ;	 -21.0481 ;	 0 ;|t -1153.16 ;	 22673
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60814 ;	 -0.0984586 ;	 -7.97701e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -1.69985e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000787852 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -8.88105e-06 ;	 22673
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869177 ;	 4.60814 ;	 -0.0984584 ;	 1.05522e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 -3.14524e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104219 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.6997e-05 ;	 22673
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868996 ;	 4.60811 ;	 -0.098491 ;	 8.99949e-07 ;	 0.939094 ;	 -0.626063 ;	 |MotorD: 184.982 ;	 0 ;|t 57.933 ;	 245.022 ;	 1.54293e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2455 ;	 180 ;	 0 ;|t 0.000888838 ;	 232.8 ;	 0 ;|t -695.625 ;	 127.2 ;	 0 ;|t -0.000139463 ;	 22673
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84896e-05 ;	 4.63376 ;	 -0.598363 ;	 -1.05599e-06 ;	 -0.371414 ;	 -1.82808 ;	 |MotorD: 180 ;	 0 ;|t 0.0189931 ;	 256.453 ;	 0.000926131 ;|t 2316.88 ;	 190.764 ;	 0 ;|t -299.181 ;	 180 ;	 0 ;|t -0.00104295 ;	 112.044 ;	 0 ;|t -878.04 ;	 -21.0481 ;	 0 ;|t -1153.16 ;	 22710
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60814 ;	 -0.0984586 ;	 -7.97701e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -1.69985e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000787852 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -8.88105e-06 ;	 22710
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869177 ;	 4.60814 ;	 -0.0984584 ;	 1.05522e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 -3.14524e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104219 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.6997e-05 ;	 22710
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868996 ;	 4.60811 ;	 -0.098491 ;	 8.99949e-07 ;	 0.939094 ;	 -0.626063 ;	 |MotorD: 184.982 ;	 0 ;|t 57.933 ;	 245.022 ;	 1.54293e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2455 ;	 180 ;	 0 ;|t 0.000888838 ;	 232.8 ;	 0 ;|t -695.625 ;	 127.2 ;	 0 ;|t -0.000139463 ;	 22710
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84787e-05 ;	 4.63357 ;	 -0.598333 ;	 -1.05603e-06 ;	 -0.371755 ;	 -1.82785 ;	 |MotorD: 180 ;	 0 ;|t 0.0189858 ;	 256.453 ;	 0.000913504 ;|t 2316.79 ;	 190.764 ;	 0 ;|t -299.166 ;	 180 ;	 0 ;|t -0.00104299 ;	 112.044 ;	 0 ;|t -877.787 ;	 -21.0482 ;	 0 ;|t -1153.16 ;	 22748
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60811 ;	 -0.0984585 ;	 -8.03125e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -1.35841e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.00079321 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -9.67896e-06 ;	 22749
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869156 ;	 4.60814 ;	 -0.0984585 ;	 1.05621e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9437 ;	 245.022 ;	 -5.10466e-09 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104317 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.97098e-05 ;	 22749
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869015 ;	 4.60811 ;	 -0.0984907 ;	 9.07136e-07 ;	 0.939109 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9344 ;	 245.022 ;	 5.32386e-08 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2453 ;	 180 ;	 0 ;|t 0.000895937 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -0.000140689 ;	 22749
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84867e-05 ;	 4.63335 ;	 -0.598271 ;	 -1.05496e-06 ;	 -0.372129 ;	 -1.8276 ;	 |MotorD: 180 ;	 0 ;|t 0.0189911 ;	 256.453 ;	 0.00090197 ;|t 2316.68 ;	 190.764 ;	 0 ;|t -299.135 ;	 180 ;	 0 ;|t -0.00104193 ;	 112.045 ;	 0 ;|t -877.51 ;	 -21.0482 ;	 0 ;|t -1153.16 ;	 22786
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60814 ;	 -0.0984587 ;	 -8.09153e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 4.87831e-08 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000799163 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -1.11128e-05 ;	 22786
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869176 ;	 4.60814 ;	 -0.0984586 ;	 1.05652e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 5.7708e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t 0.00104348 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -7.07459e-05 ;	 22786
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868995 ;	 4.60811 ;	 -0.0984906 ;	 9.1377e-07 ;	 0.939093 ;	 -0.626062 ;	 |MotorD: 184.982 ;	 0 ;|t 57.933 ;	 245.022 ;	 -3.85118e-08 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2453 ;	 180 ;	 0 ;|t 0.000902489 ;	 232.8 ;	 0 ;|t -695.625 ;	 127.2 ;	 0 ;|t -0.000139615 ;	 22786
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84867e-05 ;	 4.63335 ;	 -0.598271 ;	 -1.05496e-06 ;	 -0.372129 ;	 -1.8276 ;	 |MotorD: 180 ;	 0 ;|t 0.0189911 ;	 256.453 ;	 0.00090197 ;|t 2316.68 ;	 190.764 ;	 0 ;|t -299.135 ;	 180 ;	 0 ;|t -0.00104193 ;	 112.045 ;	 0 ;|t -877.51 ;	 -21.0482 ;	 0 ;|t -1153.16 ;	 22826
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60814 ;	 -0.0984587 ;	 -8.09153e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 4.87831e-08 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t -0.000799163 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -1.11128e-05 ;	 22826
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869176 ;	 4.60814 ;	 -0.0984586 ;	 1.05652e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 5.7708e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t 0.00104348 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -7.07459e-05 ;	 22826
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868995 ;	 4.60811 ;	 -0.0984906 ;	 9.1377e-07 ;	 0.939093 ;	 -0.626062 ;	 |MotorD: 184.982 ;	 0 ;|t 57.933 ;	 245.022 ;	 -3.85118e-08 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2453 ;	 180 ;	 0 ;|t 0.000902489 ;	 232.8 ;	 0 ;|t -695.625 ;	 127.2 ;	 0 ;|t -0.000139615 ;	 22826
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16145 ;	-1.565 ;	|Torque: 2.84746e-05 ;	 4.63317 ;	 -0.598241 ;	 -1.05969e-06 ;	 -0.37247 ;	 -1.82738 ;	 |MotorD: 180 ;	 0 ;|t 0.018983 ;	 256.453 ;	 0.000889565 ;|t 2316.58 ;	 190.764 ;	 0 ;|t -299.12 ;	 180 ;	 0 ;|t -0.00104661 ;	 112.045 ;	 0 ;|t -877.258 ;	 -21.0483 ;	 0 ;|t -1153.16 ;	 22873
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60811 ;	 -0.0984909 ;	 -8.1271e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 4.3821e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2454 ;	 180 ;	 0 ;|t -0.000802677 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -1.22419e-05 ;	 22873
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869156 ;	 4.60814 ;	 -0.0984585 ;	 1.05707e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9438 ;	 245.022 ;	 -1.69169e-09 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104402 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -6.96293e-05 ;	 22873
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0868995 ;	 4.60811 ;	 -0.0984912 ;	 9.17468e-07 ;	 0.939094 ;	 -0.626063 ;	 |MotorD: 184.982 ;	 0 ;|t 57.933 ;	 245.022 ;	 2.97772e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2456 ;	 180 ;	 0 ;|t 0.000906141 ;	 232.8 ;	 0 ;|t -695.625 ;	 127.2 ;	 0 ;|t -0.000138247 ;	 22873
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16146 ;	-1.565 ;	|Torque: 2.84903e-05 ;	 4.63295 ;	 -0.598178 ;	 -1.0584e-06 ;	 -0.372811 ;	 -1.82715 ;	 |MotorD: 180 ;	 0 ;|t 0.0189935 ;	 256.453 ;	 0.000878111 ;|t 2316.47 ;	 190.764 ;	 0 ;|t -299.089 ;	 180 ;	 0 ;|t -0.00104533 ;	 112.045 ;	 0 ;|t -877.005 ;	 -21.0484 ;	 0 ;|t -1153.16 ;	 22908
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60811 ;	 -0.098491 ;	 -8.18208e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 7.42797e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2455 ;	 180 ;	 0 ;|t -0.000808106 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -1.4073e-05 ;	 22908
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869176 ;	 4.60814 ;	 -0.0984586 ;	 1.05692e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9451 ;	 245.022 ;	 4.7239e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2293 ;	 180 ;	 0 ;|t 0.00104387 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -7.05992e-05 ;	 22908
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869016 ;	 4.60811 ;	 -0.0984907 ;	 9.20458e-07 ;	 0.939109 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9344 ;	 245.022 ;	 3.58305e-08 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2454 ;	 180 ;	 0 ;|t 0.000909095 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -0.000132555 ;	 22908
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16146 ;	-1.565 ;	|Torque: 2.84738e-05 ;	 4.63276 ;	 -0.598148 ;	 -1.05849e-06 ;	 -0.373121 ;	 -1.82694 ;	 |MotorD: 180 ;	 0 ;|t 0.0189825 ;	 256.453 ;	 0.000865662 ;|t 2316.38 ;	 190.764 ;	 0 ;|t -299.074 ;	 180 ;	 0 ;|t -0.00104542 ;	 112.045 ;	 0 ;|t -876.776 ;	 -21.0484 ;	 0 ;|t -1153.16 ;	 22946
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60811 ;	 -0.0984583 ;	 -8.21861e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -4.60515e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t -0.000811714 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -1.46076e-05 ;	 22946
ODIN:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869156 ;	 4.60811 ;	 -0.0984584 ;	 1.05549e-06 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9437 ;	 245.022 ;	 -4.3525e-07 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t 0.00104246 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -7.06248e-05 ;	 22946
FRIGG:	 Q: 0.0869448 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.0869015 ;	 4.60811 ;	 -0.0984905 ;	 9.26658e-07 ;	 0.939094 ;	 -0.626063 ;	 |MotorD: 184.982 ;	 0 ;|t 57.9344 ;	 245.022 ;	 -3.54796e-09 ;|t 2304.06 ;	 197.021 ;	 0 ;|t -49.2453 ;	 180 ;	 0 ;|t 0.000915218 ;	 232.8 ;	 0 ;|t -695.625 ;	 127.2 ;	 0 ;|t -0.000135159 ;	 22946
THOR:	 Q: 0 ;	1.33436 ;	1.75866 ;	0 ;	-1.16146 ;	-1.565 ;	|Torque: 2.84811e-05 ;	 4.63254 ;	 -0.598086 ;	 -1.05948e-06 ;	 -0.373431 ;	 -1.82669 ;	 |MotorD: 180 ;	 0 ;|t 0.0189874 ;	 256.453 ;	 0.000854671 ;|t 2316.27 ;	 190.764 ;	 0 ;|t -299.043 ;	 180 ;	 0 ;|t -0.0010464 ;	 112.045 ;	 0 ;|t -876.522 ;	 -21.0485 ;	 0 ;|t -1153.14 ;	 22992
LOKI:	 Q: 0.0869445 ;	1.13485 ;	1.86787 ;	0 ;	-0.921528 ;	-8.8772e-08 ;	|Torque: 0.086988 ;	 4.60814 ;	 -0.0984583 ;	 -8.26623e-07 ;	 0.93911 ;	 -0.626073 ;	 |MotorD: 184.982 ;	 0 ;|t 57.992 ;	 245.022 ;	 -2.8066e-07 ;|t 2304.07 ;	 197.021 ;	 0 ;|t -49.2292 ;	 180 ;	 0 ;|t -0.000816418 ;	 232.8 ;	 0 ;|t -695.637 ;	 127.2 ;	 0 ;|t -1.61092e-05 ;	 22992
